index,Season,ID,overs,BattingTeam,total_run,isWicketDelivery
30598,2020/21,1216532,8,Delhi Capitals,5,0
30599,2020/21,1216532,8,Sunrisers Hyderabad,14,0
30600,2020/21,1216532,9,Delhi Capitals,6,0
30601,2020/21,1216532,9,Sunrisers Hyderabad,9,1
30602,2020/21,1216532,10,Delhi Capitals,6,0
30603,2020/21,1216532,10,Sunrisers Hyderabad,9,0
30604,2020/21,1216532,11,Delhi Capitals,3,1
30605,2020/21,1216532,11,Sunrisers Hyderabad,3,1
30606,2020/21,1216532,12,Delhi Capitals,15,0
30607,2020/21,1216532,12,Sunrisers Hyderabad,5,0
30608,2020/21,1216532,13,Delhi Capitals,10,0
30609,2020/21,1216532,13,Sunrisers Hyderabad,9,0
30610,2020/21,1216532,14,Delhi Capitals,16,0
30611,2020/21,1216532,14,Sunrisers Hyderabad,9,0
30612,2020/21,1216532,15,Delhi Capitals,10,1
30613,2020/21,1216532,15,Sunrisers Hyderabad,11,0
30614,2020/21,1216532,16,Delhi Capitals,5,1
30615,2020/21,1216532,16,Sunrisers Hyderabad,12,0
30616,2020/21,1216532,17,Delhi Capitals,7,1
30617,2020/21,1216532,17,Sunrisers Hyderabad,5,1
30618,2020/21,1216532,18,Delhi Capitals,9,0
30619,2020/21,1216532,18,Sunrisers Hyderabad,13,0
30620,2020/21,1216532,19,Delhi Capitals,12,1
30621,2020/21,1216532,19,Sunrisers Hyderabad,4,1
30622,2020/21,1216533,0,Chennai Super Kings,2,0
30623,2020/21,1216533,0,Rajasthan Royals,10,0
30624,2020/21,1216533,1,Chennai Super Kings,8,0
30625,2020/21,1216533,1,Rajasthan Royals,10,0
30626,2020/21,1216533,2,Chennai Super Kings,3,1
30627,2020/21,1216533,2,Rajasthan Royals,6,1
30628,2020/21,1216533,3,Chennai Super Kings,13,1
30629,2020/21,1216533,3,Rajasthan Royals,2,1
30630,2020/21,1216533,4,Chennai Super Kings,15,0
30631,2020/21,1216533,4,Rajasthan Royals,0,1
30632,2020/21,1216533,5,Chennai Super Kings,2,0
30633,2020/21,1216533,5,Rajasthan Royals,3,0
30634,2020/21,1216533,6,Chennai Super Kings,2,0
30635,2020/21,1216533,6,Rajasthan Royals,9,0
30636,2020/21,1216533,7,Chennai Super Kings,6,0
30637,2020/21,1216533,7,Rajasthan Royals,3,0
30638,2020/21,1216533,8,Chennai Super Kings,4,1
30639,2020/21,1216533,8,Rajasthan Royals,8,0
30640,2020/21,1216533,9,Chennai Super Kings,1,1
30641,2020/21,1216533,9,Rajasthan Royals,8,0
30642,2020/21,1216533,10,Chennai Super Kings,5,0
30643,2020/21,1216533,10,Rajasthan Royals,7,0
30644,2020/21,1216533,11,Chennai Super Kings,7,0
30645,2020/21,1216533,11,Rajasthan Royals,13,0
30646,2020/21,1216533,12,Chennai Super Kings,3,0
30647,2020/21,1216533,12,Rajasthan Royals,4,0
30648,2020/21,1216533,13,Chennai Super Kings,14,0
30649,2020/21,1216533,13,Rajasthan Royals,9,0
30650,2020/21,1216533,14,Chennai Super Kings,4,0
30651,2020/21,1216533,14,Rajasthan Royals,16,0
30652,2020/21,1216533,15,Chennai Super Kings,7,0
30653,2020/21,1216533,15,Rajasthan Royals,4,0
30654,2020/21,1216533,16,Chennai Super Kings,4,0
30655,2020/21,1216533,16,Rajasthan Royals,12,0
30656,2020/21,1216533,17,Chennai Super Kings,7,1
30657,2020/21,1216533,17,Rajasthan Royals,2,0
30658,2020/21,1216533,18,Chennai Super Kings,11,0
30659,2020/21,1216533,19,Chennai Super Kings,7,0
30660,2020/21,1216534,0,Royal Challengers Bangalore,2,0
30661,2020/21,1216534,0,Sunrisers Hyderabad,6,0
30662,2020/21,1216534,1,Royal Challengers Bangalore,11,0
30663,2020/21,1216534,1,Sunrisers Hyderabad,12,1
30664,2020/21,1216534,2,Royal Challengers Bangalore,7,0
30665,2020/21,1216534,2,Sunrisers Hyderabad,7,0
30666,2020/21,1216534,3,Royal Challengers Bangalore,12,0
30667,2020/21,1216534,3,Sunrisers Hyderabad,5,0
30668,2020/21,1216534,4,Royal Challengers Bangalore,16,0
30669,2020/21,1216534,4,Sunrisers Hyderabad,10,0
30670,2020/21,1216534,5,Royal Challengers Bangalore,5,0
30671,2020/21,1216534,5,Sunrisers Hyderabad,8,0
30672,2020/21,1216534,6,Royal Challengers Bangalore,6,0
30673,2020/21,1216534,6,Sunrisers Hyderabad,7,0
30674,2020/21,1216534,7,Royal Challengers Bangalore,5,0
30675,2020/21,1216534,7,Sunrisers Hyderabad,4,0
30676,2020/21,1216534,8,Royal Challengers Bangalore,11,0
30677,2020/21,1216534,8,Sunrisers Hyderabad,13,0
30678,2020/21,1216534,9,Royal Challengers Bangalore,11,0
30679,2020/21,1216534,9,Sunrisers Hyderabad,6,0
30680,2020/21,1216534,10,Royal Challengers Bangalore,4,1
30681,2020/21,1216534,10,Sunrisers Hyderabad,5,0
30682,2020/21,1216534,11,Royal Challengers Bangalore,5,1
30683,2020/21,1216534,11,Sunrisers Hyderabad,6,1
30684,2020/21,1216534,12,Royal Challengers Bangalore,7,0
30685,2020/21,1216534,12,Sunrisers Hyderabad,5,0
30686,2020/21,1216534,13,Royal Challengers Bangalore,6,0
30687,2020/21,1216534,13,Sunrisers Hyderabad,14,0
30688,2020/21,1216534,14,Royal Challengers Bangalore,8,0
30689,2020/21,1216534,14,Sunrisers Hyderabad,13,0
30690,2020/21,1216534,15,Royal Challengers Bangalore,8,1
30691,2020/21,1216534,15,Sunrisers Hyderabad,6,2
30692,2020/21,1216534,16,Royal Challengers Bangalore,8,0
30693,2020/21,1216534,16,Sunrisers Hyderabad,8,2
30694,2020/21,1216534,17,Royal Challengers Bangalore,9,0
30695,2020/21,1216534,17,Sunrisers Hyderabad,7,2
30696,2020/21,1216534,18,Royal Challengers Bangalore,14,0
30697,2020/21,1216534,18,Sunrisers Hyderabad,4,1
30698,2020/21,1216534,19,Royal Challengers Bangalore,8,2
30699,2020/21,1216534,19,Sunrisers Hyderabad,7,1
30700,2020/21,1216535,0,Delhi Capitals,1,1
30701,2020/21,1216535,0,Mumbai Indians,2,0
30702,2020/21,1216535,1,Delhi Capitals,6,0
30703,2020/21,1216535,1,Mumbai Indians,5,0
30704,2020/21,1216535,2,Delhi Capitals,8,1
30705,2020/21,1216535,2,Mumbai Indians,3,0
30706,2020/21,1216535,3,Delhi Capitals,3,0
30707,2020/21,1216535,3,Mumbai Indians,13,0
30708,2020/21,1216535,4,Delhi Capitals,1,0
30709,2020/21,1216535,4,Mumbai Indians,4,0
30710,2020/21,1216535,5,Delhi Capitals,3,0
30711,2020/21,1216535,5,Mumbai Indians,11,0
30712,2020/21,1216535,6,Delhi Capitals,6,0
30713,2020/21,1216535,6,Mumbai Indians,3,0
30714,2020/21,1216535,7,Delhi Capitals,12,0
30715,2020/21,1216535,7,Mumbai Indians,7,0
30716,2020/21,1216535,8,Delhi Capitals,4,0
30717,2020/21,1216535,8,Mumbai Indians,8,0
30718,2020/21,1216535,9,Delhi Capitals,5,0
30719,2020/21,1216535,9,Mumbai Indians,12,0
30720,2020/21,1216535,10,Delhi Capitals,8,1
30721,2020/21,1216535,10,Mumbai Indians,6,1
30722,2020/21,1216535,11,Delhi Capitals,6,2
30723,2020/21,1216535,11,Mumbai Indians,11,0
30724,2020/21,1216535,12,Delhi Capitals,6,0
30725,2020/21,1216535,12,Mumbai Indians,10,0
30726,2020/21,1216535,13,Delhi Capitals,4,1
30727,2020/21,1216535,13,Mumbai Indians,10,0
30728,2020/21,1216535,14,Delhi Capitals,5,0
30729,2020/21,1216535,14,Mumbai Indians,6,0
30730,2020/21,1216535,15,Delhi Capitals,9,1
30731,2020/21,1216535,16,Delhi Capitals,5,0
30732,2020/21,1216535,17,Delhi Capitals,4,0
30733,2020/21,1216535,18,Delhi Capitals,11,1
30734,2020/21,1216535,19,Delhi Capitals,3,1
30735,2020/21,1216536,0,Chennai Super Kings,2,0
30736,2020/21,1216536,0,Kolkata Knight Riders,13,0
30737,2020/21,1216536,1,Chennai Super Kings,7,0
30738,2020/21,1216536,1,Kolkata Knight Riders,3,0
30739,2020/21,1216536,2,Chennai Super Kings,14,0
30740,2020/21,1216536,2,Kolkata Knight Riders,7,0
30741,2020/21,1216536,3,Chennai Super Kings,5,0
30742,2020/21,1216536,3,Kolkata Knight Riders,5,0
30743,2020/21,1216536,4,Chennai Super Kings,9,0
30744,2020/21,1216536,4,Kolkata Knight Riders,5,0
30745,2020/21,1216536,5,Chennai Super Kings,7,0
30746,2020/21,1216536,5,Kolkata Knight Riders,15,0
30747,2020/21,1216536,6,Chennai Super Kings,5,0
30748,2020/21,1216536,6,Kolkata Knight Riders,4,0
30749,2020/21,1216536,7,Chennai Super Kings,3,1
30750,2020/21,1216536,7,Kolkata Knight Riders,8,1
30751,2020/21,1216536,8,Chennai Super Kings,6,0
30752,2020/21,1216536,8,Kolkata Knight Riders,3,1
30753,2020/21,1216536,9,Chennai Super Kings,16,0
30754,2020/21,1216536,9,Kolkata Knight Riders,7,0
30755,2020/21,1216536,10,Chennai Super Kings,14,0
30756,2020/21,1216536,10,Kolkata Knight Riders,12,0
30757,2020/21,1216536,11,Chennai Super Kings,12,0
30758,2020/21,1216536,11,Kolkata Knight Riders,4,0
30759,2020/21,1216536,12,Chennai Super Kings,9,0
30760,2020/21,1216536,12,Kolkata Knight Riders,7,1
30761,2020/21,1216536,13,Chennai Super Kings,11,1
30762,2020/21,1216536,13,Kolkata Knight Riders,4,0
30763,2020/21,1216536,14,Chennai Super Kings,1,1
30764,2020/21,1216536,14,Kolkata Knight Riders,9,0
30765,2020/21,1216536,15,Chennai Super Kings,7,0
30766,2020/21,1216536,15,Kolkata Knight Riders,19,0
30767,2020/21,1216536,16,Chennai Super Kings,11,0
30768,2020/21,1216536,16,Kolkata Knight Riders,11,0
30769,2020/21,1216536,17,Chennai Super Kings,4,1
30770,2020/21,1216536,17,Kolkata Knight Riders,14,1
30771,2020/21,1216536,18,Chennai Super Kings,20,0
30772,2020/21,1216536,18,Kolkata Knight Riders,13,0
30773,2020/21,1216536,19,Chennai Super Kings,15,0
30774,2020/21,1216536,19,Kolkata Knight Riders,9,1
30775,2020/21,1216537,0,Kings XI Punjab,1,1
30776,2020/21,1216537,0,Rajasthan Royals,9,0
30777,2020/21,1216537,1,Kings XI Punjab,8,0
30778,2020/21,1216537,1,Rajasthan Royals,12,0
30779,2020/21,1216537,2,Kings XI Punjab,5,0
30780,2020/21,1216537,2,Rajasthan Royals,11,0
30781,2020/21,1216537,3,Kings XI Punjab,11,0
30782,2020/21,1216537,3,Rajasthan Royals,16,0
30783,2020/21,1216537,4,Kings XI Punjab,14,0
30784,2020/21,1216537,4,Rajasthan Royals,6,0
30785,2020/21,1216537,5,Kings XI Punjab,14,0
30786,2020/21,1216537,5,Rajasthan Royals,12,1
30787,2020/21,1216537,6,Kings XI Punjab,10,0
30788,2020/21,1216537,6,Rajasthan Royals,5,0
30789,2020/21,1216537,7,Kings XI Punjab,8,0
30790,2020/21,1216537,7,Rajasthan Royals,8,0
30791,2020/21,1216537,8,Kings XI Punjab,2,0
30792,2020/21,1216537,8,Rajasthan Royals,14,0
30793,2020/21,1216537,9,Kings XI Punjab,8,0
30794,2020/21,1216537,9,Rajasthan Royals,10,0
30795,2020/21,1216537,10,Kings XI Punjab,10,0
30796,2020/21,1216537,10,Rajasthan Royals,9,1
30797,2020/21,1216537,11,Kings XI Punjab,6,0
30798,2020/21,1216537,11,Rajasthan Royals,7,0
30799,2020/21,1216537,12,Kings XI Punjab,10,0
30800,2020/21,1216537,12,Rajasthan Royals,13,0
30801,2020/21,1216537,13,Kings XI Punjab,11,0
30802,2020/21,1216537,13,Rajasthan Royals,12,0
30803,2020/21,1216537,14,Kings XI Punjab,5,1
30804,2020/21,1216537,14,Rajasthan Royals,2,1
30805,2020/21,1216537,15,Kings XI Punjab,14,0
30806,2020/21,1216537,15,Rajasthan Royals,10,0
30807,2020/21,1216537,16,Kings XI Punjab,11,0
30808,2020/21,1216537,16,Rajasthan Royals,19,0
30809,2020/21,1216537,17,Kings XI Punjab,14,1
30810,2020/21,1216537,17,Rajasthan Royals,11,0
30811,2020/21,1216537,18,Kings XI Punjab,14,0
30812,2020/21,1216537,19,Kings XI Punjab,9,1
30813,2020/21,1216538,0,Mumbai Indians,6,1
30814,2020/21,1216538,0,Sunrisers Hyderabad,8,0
30815,2020/21,1216538,1,Mumbai Indians,1,0
30816,2020/21,1216538,1,Sunrisers Hyderabad,12,0
30817,2020/21,1216538,2,Mumbai Indians,18,0
30818,2020/21,1216538,2,Sunrisers Hyderabad,10,0
30819,2020/21,1216538,3,Mumbai Indians,7,0
30820,2020/21,1216538,3,Sunrisers Hyderabad,4,0
30821,2020/21,1216538,4,Mumbai Indians,6,0
30822,2020/21,1216538,4,Sunrisers Hyderabad,8,1
30823,2020/21,1216538,5,Mumbai Indians,10,1
30824,2020/21,1216538,5,Sunrisers Hyderabad,14,0
30825,2020/21,1216538,6,Mumbai Indians,11,0
30826,2020/21,1216538,6,Sunrisers Hyderabad,3,0
30827,2020/21,1216538,7,Mumbai Indians,8,0
30828,2020/21,1216538,7,Sunrisers Hyderabad,11,0
30829,2020/21,1216538,8,Mumbai Indians,16,0
30830,2020/21,1216538,8,Sunrisers Hyderabad,16,0
30831,2020/21,1216538,9,Mumbai Indians,7,0
30832,2020/21,1216538,9,Sunrisers Hyderabad,8,1
30833,2020/21,1216538,10,Mumbai Indians,4,0
30834,2020/21,1216538,10,Sunrisers Hyderabad,15,0
30835,2020/21,1216538,11,Mumbai Indians,17,0
30836,2020/21,1216538,11,Sunrisers Hyderabad,6,0
30837,2020/21,1216538,12,Mumbai Indians,15,0
30838,2020/21,1216538,12,Sunrisers Hyderabad,8,1
30839,2020/21,1216538,13,Mumbai Indians,8,1
30840,2020/21,1216538,13,Sunrisers Hyderabad,7,0
30841,2020/21,1216538,14,Mumbai Indians,13,1
30842,2020/21,1216538,14,Sunrisers Hyderabad,9,1
30843,2020/21,1216538,15,Mumbai Indians,2,0
30844,2020/21,1216538,15,Sunrisers Hyderabad,5,1
30845,2020/21,1216538,16,Mumbai Indians,10,0
30846,2020/21,1216538,16,Sunrisers Hyderabad,14,0
30847,2020/21,1216538,17,Mumbai Indians,15,0
30848,2020/21,1216538,17,Sunrisers Hyderabad,4,0
30849,2020/21,1216538,18,Mumbai Indians,13,0
30850,2020/21,1216538,18,Sunrisers Hyderabad,10,2
30851,2020/21,1216538,19,Mumbai Indians,21,1
30852,2020/21,1216538,19,Sunrisers Hyderabad,2,0
30853,2020/21,1216539,0,Chennai Super Kings,2,0
30854,2020/21,1216539,0,Delhi Capitals,9,0
30855,2020/21,1216539,1,Chennai Super Kings,7,0
30856,2020/21,1216539,1,Delhi Capitals,2,0
30857,2020/21,1216539,2,Chennai Super Kings,1,0
30858,2020/21,1216539,2,Delhi Capitals,4,0
30859,2020/21,1216539,3,Chennai Super Kings,12,0
30860,2020/21,1216539,3,Delhi Capitals,12,0
30861,2020/21,1216539,4,Chennai Super Kings,4,1
30862,2020/21,1216539,4,Delhi Capitals,3,0
30863,2020/21,1216539,5,Chennai Super Kings,8,1
30864,2020/21,1216539,5,Delhi Capitals,6,0
30865,2020/21,1216539,6,Chennai Super Kings,3,0
30866,2020/21,1216539,6,Delhi Capitals,13,0
30867,2020/21,1216539,7,Chennai Super Kings,4,0
30868,2020/21,1216539,7,Delhi Capitals,13,0
30869,2020/21,1216539,8,Chennai Super Kings,3,0
30870,2020/21,1216539,8,Delhi Capitals,11,0
30871,2020/21,1216539,9,Chennai Super Kings,3,1
30872,2020/21,1216539,9,Delhi Capitals,15,0
30873,2020/21,1216539,10,Chennai Super Kings,6,0
30874,2020/21,1216539,10,Delhi Capitals,6,1
30875,2020/21,1216539,11,Chennai Super Kings,7,0
30876,2020/21,1216539,11,Delhi Capitals,8,0
30877,2020/21,1216539,12,Chennai Super Kings,11,0
30878,2020/21,1216539,12,Delhi Capitals,3,1
30879,2020/21,1216539,13,Chennai Super Kings,13,0
30880,2020/21,1216539,13,Delhi Capitals,8,0
30881,2020/21,1216539,14,Chennai Super Kings,11,0
30882,2020/21,1216539,14,Delhi Capitals,11,0
30883,2020/21,1216539,15,Chennai Super Kings,6,1
30884,2020/21,1216539,15,Delhi Capitals,10,0
30885,2020/21,1216539,16,Chennai Super Kings,10,0
30886,2020/21,1216539,16,Delhi Capitals,12,0
30887,2020/21,1216539,17,Chennai Super Kings,10,1
30888,2020/21,1216539,17,Delhi Capitals,11,0
30889,2020/21,1216539,18,Chennai Super Kings,6,0
30890,2020/21,1216539,18,Delhi Capitals,4,1
30891,2020/21,1216539,19,Chennai Super Kings,4,2
30892,2020/21,1216539,19,Delhi Capitals,14,0
30893,2020/21,1216540,0,Kolkata Knight Riders,7,0
30894,2020/21,1216540,0,Royal Challengers Bangalore,8,0
30895,2020/21,1216540,1,Kolkata Knight Riders,5,0
30896,2020/21,1216540,1,Royal Challengers Bangalore,11,0
30897,2020/21,1216540,2,Kolkata Knight Riders,4,0
30898,2020/21,1216540,2,Royal Challengers Bangalore,8,0
30899,2020/21,1216540,3,Kolkata Knight Riders,7,1
30900,2020/21,1216540,3,Royal Challengers Bangalore,10,0
30901,2020/21,1216540,4,Kolkata Knight Riders,16,0
30902,2020/21,1216540,4,Royal Challengers Bangalore,4,0
30903,2020/21,1216540,5,Kolkata Knight Riders,4,0
30904,2020/21,1216540,5,Royal Challengers Bangalore,6,0
30905,2020/21,1216540,6,Kolkata Knight Riders,3,0
30906,2020/21,1216540,6,Royal Challengers Bangalore,11,0
30907,2020/21,1216540,7,Kolkata Knight Riders,5,1
30908,2020/21,1216540,7,Royal Challengers Bangalore,11,1
30909,2020/21,1216540,8,Kolkata Knight Riders,3,0
30910,2020/21,1216540,8,Royal Challengers Bangalore,3,0
30911,2020/21,1216540,9,Kolkata Knight Riders,7,1
30912,2020/21,1216540,9,Royal Challengers Bangalore,6,0
30913,2020/21,1216540,10,Kolkata Knight Riders,3,1
30914,2020/21,1216540,10,Royal Challengers Bangalore,8,0
30915,2020/21,1216540,11,Kolkata Knight Riders,5,1
30916,2020/21,1216540,11,Royal Challengers Bangalore,4,0
30917,2020/21,1216540,12,Kolkata Knight Riders,2,0
30918,2020/21,1216540,12,Royal Challengers Bangalore,9,1
30919,2020/21,1216540,13,Kolkata Knight Riders,15,1
30920,2020/21,1216540,13,Royal Challengers Bangalore,8,0
30921,2020/21,1216540,14,Kolkata Knight Riders,4,1
30922,2020/21,1216540,14,Royal Challengers Bangalore,4,0
30923,2020/21,1216540,15,Kolkata Knight Riders,5,0
30924,2020/21,1216540,15,Royal Challengers Bangalore,18,0
30925,2020/21,1216540,16,Kolkata Knight Riders,4,1
30926,2020/21,1216540,16,Royal Challengers Bangalore,19,0
30927,2020/21,1216540,17,Kolkata Knight Riders,5,0
30928,2020/21,1216540,17,Royal Challengers Bangalore,17,0
30929,2020/21,1216540,18,Kolkata Knight Riders,4,1
30930,2020/21,1216540,18,Royal Challengers Bangalore,12,0
30931,2020/21,1216540,19,Kolkata Knight Riders,4,0
30932,2020/21,1216540,19,Royal Challengers Bangalore,17,0
30933,2020/21,1216541,0,Mumbai Indians,10,1
30934,2020/21,1216541,0,Rajasthan Royals,5,0
30935,2020/21,1216541,1,Mumbai Indians,10,0
30936,2020/21,1216541,1,Rajasthan Royals,8,1
30937,2020/21,1216541,2,Mumbai Indians,1,0
30938,2020/21,1216541,2,Rajasthan Royals,16,0
30939,2020/21,1216541,3,Mumbai Indians,13,0
30940,2020/21,1216541,3,Rajasthan Royals,12,0
30941,2020/21,1216541,4,Mumbai Indians,11,0
30942,2020/21,1216541,4,Rajasthan Royals,4,1
30943,2020/21,1216541,5,Mumbai Indians,14,0
30944,2020/21,1216541,5,Rajasthan Royals,10,0
30945,2020/21,1216541,6,Mumbai Indians,3,0
30946,2020/21,1216541,6,Rajasthan Royals,5,0
30947,2020/21,1216541,7,Mumbai Indians,5,0
30948,2020/21,1216541,7,Rajasthan Royals,15,0
30949,2020/21,1216541,8,Mumbai Indians,12,0
30950,2020/21,1216541,8,Rajasthan Royals,13,0
30951,2020/21,1216541,9,Mumbai Indians,10,0
30952,2020/21,1216541,9,Rajasthan Royals,11,0
30953,2020/21,1216541,10,Mumbai Indians,2,1
30954,2020/21,1216541,10,Rajasthan Royals,5,0
30955,2020/21,1216541,11,Mumbai Indians,3,0
30956,2020/21,1216541,11,Rajasthan Royals,3,0
30957,2020/21,1216541,12,Mumbai Indians,7,2
30958,2020/21,1216541,12,Rajasthan Royals,18,0
30959,2020/21,1216541,13,Mumbai Indians,7,0
30960,2020/21,1216541,13,Rajasthan Royals,19,0
30961,2020/21,1216541,14,Mumbai Indians,8,0
30962,2020/21,1216541,14,Rajasthan Royals,13,0
30963,2020/21,1216541,15,Mumbai Indians,5,0
30964,2020/21,1216541,15,Rajasthan Royals,15,0
30965,2020/21,1216541,16,Mumbai Indians,17,0
30966,2020/21,1216541,16,Rajasthan Royals,10,0
30967,2020/21,1216541,17,Mumbai Indians,27,0
30968,2020/21,1216541,17,Rajasthan Royals,4,0
30969,2020/21,1216541,18,Mumbai Indians,3,1
30970,2020/21,1216541,18,Rajasthan Royals,10,0
30971,2020/21,1216541,19,Mumbai Indians,27,0
30972,2020/21,1216542,0,Kings XI Punjab,9,0
30973,2020/21,1216542,0,Sunrisers Hyderabad,13,0
30974,2020/21,1216542,1,Kings XI Punjab,5,1
30975,2020/21,1216542,1,Sunrisers Hyderabad,6,0
30976,2020/21,1216542,2,Kings XI Punjab,6,0
30977,2020/21,1216542,2,Sunrisers Hyderabad,7,0
30978,2020/21,1216542,3,Kings XI Punjab,7,0
30979,2020/21,1216542,3,Sunrisers Hyderabad,15,0
30980,2020/21,1216542,4,Kings XI Punjab,10,1
30981,2020/21,1216542,4,Sunrisers Hyderabad,11,0
30982,2020/21,1216542,5,Kings XI Punjab,8,0
30983,2020/21,1216542,5,Sunrisers Hyderabad,6,0
30984,2020/21,1216542,6,Kings XI Punjab,16,1
30985,2020/21,1216542,6,Sunrisers Hyderabad,6,0
30986,2020/21,1216542,7,Kings XI Punjab,2,0
30987,2020/21,1216542,7,Sunrisers Hyderabad,18,0
30988,2020/21,1216542,8,Kings XI Punjab,28,0
30989,2020/21,1216542,8,Sunrisers Hyderabad,11,0
30990,2020/21,1216542,9,Kings XI Punjab,5,0
30991,2020/21,1216542,9,Sunrisers Hyderabad,7,0
30992,2020/21,1216542,10,Kings XI Punjab,9,1
30993,2020/21,1216542,10,Sunrisers Hyderabad,20,0
30994,2020/21,1216542,11,Kings XI Punjab,7,0
30995,2020/21,1216542,11,Sunrisers Hyderabad,10,0
30996,2020/21,1216542,12,Kings XI Punjab,5,1
30997,2020/21,1216542,12,Sunrisers Hyderabad,8,0
30998,2020/21,1216542,13,Kings XI Punjab,9,1
30999,2020/21,1216542,13,Sunrisers Hyderabad,16,0
31000,2020/21,1216542,14,Kings XI Punjab,0,2
31001,2020/21,1216542,14,Sunrisers Hyderabad,6,0
31002,2020/21,1216542,15,Kings XI Punjab,5,0
31003,2020/21,1216542,15,Sunrisers Hyderabad,1,2
31004,2020/21,1216542,16,Kings XI Punjab,1,2
31005,2020/21,1216542,16,Sunrisers Hyderabad,4,1
31006,2020/21,1216542,17,Sunrisers Hyderabad,10,1
31007,2020/21,1216542,18,Sunrisers Hyderabad,12,1
31008,2020/21,1216542,19,Sunrisers Hyderabad,14,1
31009,2020/21,1216543,0,Delhi Capitals,3,1
31010,2020/21,1216543,0,Rajasthan Royals,10,0
31011,2020/21,1216543,1,Delhi Capitals,7,0
31012,2020/21,1216543,1,Rajasthan Royals,11,0
31013,2020/21,1216543,2,Delhi Capitals,2,1
31014,2020/21,1216543,2,Rajasthan Royals,16,1
31015,2020/21,1216543,3,Delhi Capitals,8,0
31016,2020/21,1216543,3,Rajasthan Royals,3,1
31017,2020/21,1216543,4,Delhi Capitals,13,0
31018,2020/21,1216543,4,Rajasthan Royals,3,0
31019,2020/21,1216543,5,Delhi Capitals,14,0
31020,2020/21,1216543,5,Rajasthan Royals,7,0
31021,2020/21,1216543,6,Delhi Capitals,5,0
31022,2020/21,1216543,6,Rajasthan Royals,9,0
31023,2020/21,1216543,7,Delhi Capitals,9,0
31024,2020/21,1216543,7,Rajasthan Royals,8,0
31025,2020/21,1216543,8,Delhi Capitals,7,0
31026,2020/21,1216543,8,Rajasthan Royals,14,0
31027,2020/21,1216543,9,Delhi Capitals,11,0
31028,2020/21,1216543,9,Rajasthan Royals,4,0
31029,2020/21,1216543,10,Delhi Capitals,7,0
31030,2020/21,1216543,10,Rajasthan Royals,10,1
31031,2020/21,1216543,11,Delhi Capitals,11,1
31032,2020/21,1216543,11,Rajasthan Royals,4,1
31033,2020/21,1216543,12,Delhi Capitals,7,0
31034,2020/21,1216543,12,Rajasthan Royals,11,0
31035,2020/21,1216543,13,Delhi Capitals,8,0
31036,2020/21,1216543,13,Rajasthan Royals,5,1
31037,2020/21,1216543,14,Delhi Capitals,17,0
31038,2020/21,1216543,14,Rajasthan Royals,8,0
31039,2020/21,1216543,15,Delhi Capitals,3,1
31040,2020/21,1216543,15,Rajasthan Royals,2,0
31041,2020/21,1216543,16,Delhi Capitals,11,0
31042,2020/21,1216543,16,Rajasthan Royals,8,0
31043,2020/21,1216543,17,Delhi Capitals,5,0
31044,2020/21,1216543,17,Rajasthan Royals,4,1
31045,2020/21,1216543,18,Delhi Capitals,5,1
31046,2020/21,1216543,18,Rajasthan Royals,3,1
31047,2020/21,1216543,19,Delhi Capitals,8,2
31048,2020/21,1216543,19,Rajasthan Royals,8,1
31049,2020/21,1216544,0,Chennai Super Kings,1,0
31050,2020/21,1216544,0,Royal Challengers Bangalore,11,0
31051,2020/21,1216544,1,Chennai Super Kings,13,0
31052,2020/21,1216544,1,Royal Challengers Bangalore,7,0
31053,2020/21,1216544,2,Chennai Super Kings,11,0
31054,2020/21,1216544,2,Royal Challengers Bangalore,8,0
31055,2020/21,1216544,3,Chennai Super Kings,15,0
31056,2020/21,1216544,3,Royal Challengers Bangalore,5,1
31057,2020/21,1216544,4,Chennai Super Kings,6,0
31058,2020/21,1216544,4,Royal Challengers Bangalore,7,0
31059,2020/21,1216544,5,Chennai Super Kings,2,1
31060,2020/21,1216544,5,Royal Challengers Bangalore,8,0
31061,2020/21,1216544,6,Chennai Super Kings,5,0
31062,2020/21,1216544,6,Royal Challengers Bangalore,5,1
31063,2020/21,1216544,7,Chennai Super Kings,6,0
31064,2020/21,1216544,7,Royal Challengers Bangalore,4,0
31065,2020/21,1216544,8,Chennai Super Kings,12,0
31066,2020/21,1216544,8,Royal Challengers Bangalore,8,0
31067,2020/21,1216544,9,Chennai Super Kings,11,0
31068,2020/21,1216544,9,Royal Challengers Bangalore,9,0
31069,2020/21,1216544,10,Chennai Super Kings,9,0
31070,2020/21,1216544,10,Royal Challengers Bangalore,3,0
31071,2020/21,1216544,11,Chennai Super Kings,14,0
31072,2020/21,1216544,11,Royal Challengers Bangalore,6,0
31073,2020/21,1216544,12,Chennai Super Kings,6,0
31074,2020/21,1216544,12,Royal Challengers Bangalore,5,0
31075,2020/21,1216544,13,Chennai Super Kings,5,1
31076,2020/21,1216544,13,Royal Challengers Bangalore,11,0
31077,2020/21,1216544,14,Chennai Super Kings,11,0
31078,2020/21,1216544,14,Royal Challengers Bangalore,4,0
31079,2020/21,1216544,15,Chennai Super Kings,4,0
31080,2020/21,1216544,15,Royal Challengers Bangalore,13,0
31081,2020/21,1216544,16,Chennai Super Kings,5,0
31082,2020/21,1216544,16,Royal Challengers Bangalore,11,0
31083,2020/21,1216544,17,Chennai Super Kings,4,0
