index,Season,ID,overs,BattingTeam,total_run,isWicketDelivery,BowlingTeam
404,2012,548331,8,Kings XI Punjab,7,1,Royal Challengers Bangalore
405,2012,548331,8,Royal Challengers Bangalore,12,0,Kings XI Punjab
406,2012,548331,9,Kings XI Punjab,6,0,Royal Challengers Bangalore
407,2012,548331,9,Royal Challengers Bangalore,12,0,Kings XI Punjab
408,2012,548331,10,Kings XI Punjab,5,0,Royal Challengers Bangalore
409,2012,548331,10,Royal Challengers Bangalore,4,0,Kings XI Punjab
410,2012,548331,11,Kings XI Punjab,6,0,Royal Challengers Bangalore
411,2012,548331,11,Royal Challengers Bangalore,10,0,Kings XI Punjab
412,2012,548331,12,Kings XI Punjab,8,0,Royal Challengers Bangalore
413,2012,548331,12,Royal Challengers Bangalore,12,0,Kings XI Punjab
414,2012,548331,13,Kings XI Punjab,5,1,Royal Challengers Bangalore
415,2012,548331,13,Royal Challengers Bangalore,15,0,Kings XI Punjab
416,2012,548331,14,Kings XI Punjab,11,1,Royal Challengers Bangalore
417,2012,548331,14,Royal Challengers Bangalore,3,0,Kings XI Punjab
418,2012,548331,15,Kings XI Punjab,7,0,Royal Challengers Bangalore
419,2012,548331,15,Royal Challengers Bangalore,16,0,Kings XI Punjab
420,2012,548331,16,Kings XI Punjab,13,0,Royal Challengers Bangalore
421,2012,548331,16,Royal Challengers Bangalore,8,0,Kings XI Punjab
422,2012,548331,17,Kings XI Punjab,14,0,Royal Challengers Bangalore
423,2012,548331,17,Royal Challengers Bangalore,17,1,Kings XI Punjab
424,2012,548331,18,Kings XI Punjab,10,0,Royal Challengers Bangalore
425,2012,548331,18,Royal Challengers Bangalore,3,1,Kings XI Punjab
426,2012,548331,19,Kings XI Punjab,14,1,Royal Challengers Bangalore
427,2012,548331,19,Royal Challengers Bangalore,6,0,Kings XI Punjab
428,2012,548332,0,Chennai Super Kings,2,0,Rajasthan Royals
429,2012,548332,0,Rajasthan Royals,5,0,Chennai Super Kings
430,2012,548332,1,Chennai Super Kings,12,0,Rajasthan Royals
431,2012,548332,1,Rajasthan Royals,8,0,Chennai Super Kings
432,2012,548332,2,Chennai Super Kings,9,0,Rajasthan Royals
433,2012,548332,2,Rajasthan Royals,6,0,Chennai Super Kings
434,2012,548332,3,Chennai Super Kings,6,0,Rajasthan Royals
435,2012,548332,3,Rajasthan Royals,15,0,Chennai Super Kings
436,2012,548332,4,Chennai Super Kings,11,0,Rajasthan Royals
437,2012,548332,4,Rajasthan Royals,2,1,Chennai Super Kings
438,2012,548332,5,Chennai Super Kings,5,0,Rajasthan Royals
439,2012,548332,5,Rajasthan Royals,5,0,Chennai Super Kings
440,2012,548332,6,Chennai Super Kings,8,0,Rajasthan Royals
441,2012,548332,6,Rajasthan Royals,2,0,Chennai Super Kings
442,2012,548332,7,Chennai Super Kings,4,1,Rajasthan Royals
443,2012,548332,7,Rajasthan Royals,7,1,Chennai Super Kings
444,2012,548332,8,Chennai Super Kings,9,0,Rajasthan Royals
445,2012,548332,8,Rajasthan Royals,6,0,Chennai Super Kings
446,2012,548332,9,Chennai Super Kings,4,0,Rajasthan Royals
447,2012,548332,9,Rajasthan Royals,6,0,Chennai Super Kings
448,2012,548332,10,Chennai Super Kings,6,0,Rajasthan Royals
449,2012,548332,10,Rajasthan Royals,9,0,Chennai Super Kings
450,2012,548332,11,Chennai Super Kings,7,0,Rajasthan Royals
451,2012,548332,11,Rajasthan Royals,5,0,Chennai Super Kings
452,2012,548332,12,Chennai Super Kings,5,0,Rajasthan Royals
453,2012,548332,12,Rajasthan Royals,5,0,Chennai Super Kings
454,2012,548332,13,Chennai Super Kings,5,0,Rajasthan Royals
455,2012,548332,13,Rajasthan Royals,4,0,Chennai Super Kings
456,2012,548332,14,Chennai Super Kings,11,0,Rajasthan Royals
457,2012,548332,14,Rajasthan Royals,22,0,Chennai Super Kings
458,2012,548332,15,Chennai Super Kings,12,0,Rajasthan Royals
459,2012,548332,15,Rajasthan Royals,9,0,Chennai Super Kings
460,2012,548332,16,Chennai Super Kings,2,2,Rajasthan Royals
461,2012,548332,16,Rajasthan Royals,13,0,Chennai Super Kings
462,2012,548332,17,Chennai Super Kings,13,0,Rajasthan Royals
463,2012,548332,17,Rajasthan Royals,4,0,Chennai Super Kings
464,2012,548332,18,Chennai Super Kings,8,0,Rajasthan Royals
465,2012,548332,18,Rajasthan Royals,9,1,Chennai Super Kings
466,2012,548332,19,Chennai Super Kings,8,0,Rajasthan Royals
467,2012,548332,19,Rajasthan Royals,4,1,Chennai Super Kings
468,2012,548333,0,Delhi Daredevils,5,0,Pune Warriors
469,2012,548333,0,Pune Warriors,0,0,Delhi Daredevils
470,2012,548333,1,Delhi Daredevils,7,0,Pune Warriors
471,2012,548333,1,Pune Warriors,3,0,Delhi Daredevils
472,2012,548333,2,Delhi Daredevils,2,1,Pune Warriors
473,2012,548333,2,Pune Warriors,11,0,Delhi Daredevils
474,2012,548333,3,Delhi Daredevils,2,0,Pune Warriors
475,2012,548333,3,Pune Warriors,13,1,Delhi Daredevils
476,2012,548333,4,Delhi Daredevils,13,0,Pune Warriors
477,2012,548333,4,Pune Warriors,7,0,Delhi Daredevils
478,2012,548333,5,Delhi Daredevils,20,0,Pune Warriors
479,2012,548333,5,Pune Warriors,18,0,Delhi Daredevils
480,2012,548333,6,Delhi Daredevils,7,0,Pune Warriors
481,2012,548333,6,Pune Warriors,4,0,Delhi Daredevils
482,2012,548333,7,Delhi Daredevils,18,0,Pune Warriors
483,2012,548333,7,Pune Warriors,9,0,Delhi Daredevils
484,2012,548333,8,Delhi Daredevils,13,0,Pune Warriors
485,2012,548333,8,Pune Warriors,17,0,Delhi Daredevils
486,2012,548333,9,Delhi Daredevils,5,1,Pune Warriors
487,2012,548333,9,Pune Warriors,6,0,Delhi Daredevils
488,2012,548333,10,Delhi Daredevils,12,0,Pune Warriors
489,2012,548333,10,Pune Warriors,3,0,Delhi Daredevils
490,2012,548333,11,Delhi Daredevils,10,1,Pune Warriors
491,2012,548333,11,Pune Warriors,13,0,Delhi Daredevils
492,2012,548333,12,Delhi Daredevils,6,1,Pune Warriors
493,2012,548333,12,Pune Warriors,10,0,Delhi Daredevils
494,2012,548333,13,Delhi Daredevils,5,1,Pune Warriors
495,2012,548333,13,Pune Warriors,4,0,Delhi Daredevils
496,2012,548333,14,Delhi Daredevils,6,0,Pune Warriors
497,2012,548333,14,Pune Warriors,7,1,Delhi Daredevils
498,2012,548333,15,Delhi Daredevils,8,0,Pune Warriors
499,2012,548333,15,Pune Warriors,11,0,Delhi Daredevils
500,2012,548333,16,Delhi Daredevils,3,0,Pune Warriors
501,2012,548333,16,Pune Warriors,12,0,Delhi Daredevils
502,2012,548333,17,Delhi Daredevils,10,1,Pune Warriors
503,2012,548333,17,Pune Warriors,23,0,Delhi Daredevils
504,2012,548333,18,Delhi Daredevils,15,0,Pune Warriors
505,2012,548333,18,Pune Warriors,9,0,Delhi Daredevils
506,2012,548333,19,Delhi Daredevils,5,1,Pune Warriors
507,2012,548333,19,Pune Warriors,12,1,Delhi Daredevils
508,2012,548334,0,Kings XI Punjab,10,0,Mumbai Indians
509,2012,548334,0,Mumbai Indians,0,0,Kings XI Punjab
510,2012,548334,1,Kings XI Punjab,6,0,Mumbai Indians
511,2012,548334,1,Mumbai Indians,3,0,Kings XI Punjab
512,2012,548334,2,Kings XI Punjab,10,0,Mumbai Indians
513,2012,548334,2,Mumbai Indians,8,0,Kings XI Punjab
514,2012,548334,3,Kings XI Punjab,6,0,Mumbai Indians
515,2012,548334,3,Mumbai Indians,11,0,Kings XI Punjab
516,2012,548334,4,Kings XI Punjab,10,0,Mumbai Indians
517,2012,548334,4,Mumbai Indians,6,0,Kings XI Punjab
518,2012,548334,5,Kings XI Punjab,6,0,Mumbai Indians
519,2012,548334,5,Mumbai Indians,11,0,Kings XI Punjab
520,2012,548334,6,Kings XI Punjab,4,1,Mumbai Indians
521,2012,548334,6,Mumbai Indians,3,0,Kings XI Punjab
522,2012,548334,7,Kings XI Punjab,7,0,Mumbai Indians
523,2012,548334,7,Mumbai Indians,8,0,Kings XI Punjab
524,2012,548334,8,Kings XI Punjab,2,1,Mumbai Indians
525,2012,548334,8,Mumbai Indians,6,1,Kings XI Punjab
526,2012,548334,9,Kings XI Punjab,14,0,Mumbai Indians
527,2012,548334,9,Mumbai Indians,2,1,Kings XI Punjab
528,2012,548334,10,Kings XI Punjab,5,0,Mumbai Indians
529,2012,548334,10,Mumbai Indians,7,0,Kings XI Punjab
530,2012,548334,11,Kings XI Punjab,6,0,Mumbai Indians
531,2012,548334,11,Mumbai Indians,19,0,Kings XI Punjab
532,2012,548334,12,Kings XI Punjab,10,0,Mumbai Indians
533,2012,548334,12,Mumbai Indians,12,0,Kings XI Punjab
534,2012,548334,13,Kings XI Punjab,7,0,Mumbai Indians
535,2012,548334,13,Mumbai Indians,12,0,Kings XI Punjab
536,2012,548334,14,Kings XI Punjab,16,0,Mumbai Indians
537,2012,548334,14,Mumbai Indians,21,0,Kings XI Punjab
538,2012,548334,15,Kings XI Punjab,1,1,Mumbai Indians
539,2012,548334,15,Mumbai Indians,3,1,Kings XI Punjab
540,2012,548334,16,Kings XI Punjab,10,0,Mumbai Indians
541,2012,548334,16,Mumbai Indians,8,0,Kings XI Punjab
542,2012,548334,17,Kings XI Punjab,14,1,Mumbai Indians
543,2012,548334,17,Mumbai Indians,6,1,Kings XI Punjab
544,2012,548334,18,Kings XI Punjab,11,0,Mumbai Indians
545,2012,548334,18,Mumbai Indians,8,2,Kings XI Punjab
546,2012,548334,19,Kings XI Punjab,9,0,Mumbai Indians
547,2012,548334,19,Mumbai Indians,9,0,Kings XI Punjab
548,2012,548335,0,Deccan Chargers,6,0,Kolkata Knight Riders
549,2012,548335,0,Kolkata Knight Riders,5,0,Deccan Chargers
550,2012,548335,1,Deccan Chargers,2,0,Kolkata Knight Riders
551,2012,548335,1,Kolkata Knight Riders,4,0,Deccan Chargers
552,2012,548335,2,Deccan Chargers,13,0,Kolkata Knight Riders
553,2012,548335,2,Kolkata Knight Riders,8,1,Deccan Chargers
554,2012,548335,3,Deccan Chargers,9,0,Kolkata Knight Riders
555,2012,548335,3,Kolkata Knight Riders,9,0,Deccan Chargers
556,2012,548335,4,Deccan Chargers,5,0,Kolkata Knight Riders
557,2012,548335,4,Kolkata Knight Riders,6,0,Deccan Chargers
558,2012,548335,5,Deccan Chargers,4,1,Kolkata Knight Riders
559,2012,548335,5,Kolkata Knight Riders,10,0,Deccan Chargers
560,2012,548335,6,Deccan Chargers,9,0,Kolkata Knight Riders
561,2012,548335,6,Kolkata Knight Riders,2,1,Deccan Chargers
562,2012,548335,7,Deccan Chargers,5,0,Kolkata Knight Riders
563,2012,548335,7,Kolkata Knight Riders,8,0,Deccan Chargers
564,2012,548335,8,Deccan Chargers,8,0,Kolkata Knight Riders
565,2012,548335,8,Kolkata Knight Riders,6,0,Deccan Chargers
566,2012,548335,9,Deccan Chargers,6,0,Kolkata Knight Riders
567,2012,548335,9,Kolkata Knight Riders,7,1,Deccan Chargers
568,2012,548335,10,Deccan Chargers,9,0,Kolkata Knight Riders
569,2012,548335,10,Kolkata Knight Riders,8,1,Deccan Chargers
570,2012,548335,11,Deccan Chargers,8,1,Kolkata Knight Riders
571,2012,548335,11,Kolkata Knight Riders,5,0,Deccan Chargers
572,2012,548335,12,Deccan Chargers,3,0,Kolkata Knight Riders
573,2012,548335,12,Kolkata Knight Riders,3,0,Deccan Chargers
574,2012,548335,13,Deccan Chargers,8,0,Kolkata Knight Riders
575,2012,548335,13,Kolkata Knight Riders,9,0,Deccan Chargers
576,2012,548335,14,Deccan Chargers,3,1,Kolkata Knight Riders
577,2012,548335,14,Kolkata Knight Riders,7,0,Deccan Chargers
578,2012,548335,15,Deccan Chargers,4,1,Kolkata Knight Riders
579,2012,548335,15,Kolkata Knight Riders,4,0,Deccan Chargers
580,2012,548335,16,Deccan Chargers,1,0,Kolkata Knight Riders
581,2012,548335,16,Kolkata Knight Riders,6,1,Deccan Chargers
582,2012,548335,17,Deccan Chargers,8,1,Kolkata Knight Riders
583,2012,548335,17,Kolkata Knight Riders,9,0,Deccan Chargers
584,2012,548335,18,Deccan Chargers,4,1,Kolkata Knight Riders
585,2012,548335,18,Kolkata Knight Riders,10,0,Deccan Chargers
586,2012,548335,19,Deccan Chargers,11,1,Kolkata Knight Riders
587,2012,548335,19,Kolkata Knight Riders,1,0,Deccan Chargers
588,2012,548336,0,Rajasthan Royals,8,0,Royal Challengers Bangalore
589,2012,548336,0,Royal Challengers Bangalore,5,0,Rajasthan Royals
590,2012,548336,1,Rajasthan Royals,10,0,Royal Challengers Bangalore
591,2012,548336,1,Royal Challengers Bangalore,10,0,Rajasthan Royals
592,2012,548336,2,Rajasthan Royals,7,0,Royal Challengers Bangalore
593,2012,548336,2,Royal Challengers Bangalore,8,0,Rajasthan Royals
594,2012,548336,3,Rajasthan Royals,6,0,Royal Challengers Bangalore
595,2012,548336,3,Royal Challengers Bangalore,2,1,Rajasthan Royals
596,2012,548336,4,Rajasthan Royals,4,0,Royal Challengers Bangalore
597,2012,548336,4,Royal Challengers Bangalore,2,0,Rajasthan Royals
598,2012,548336,5,Rajasthan Royals,13,0,Royal Challengers Bangalore
599,2012,548336,5,Royal Challengers Bangalore,10,0,Rajasthan Royals
600,2012,548336,6,Rajasthan Royals,8,0,Royal Challengers Bangalore
601,2012,548336,6,Royal Challengers Bangalore,3,0,Rajasthan Royals
602,2012,548336,7,Rajasthan Royals,1,1,Royal Challengers Bangalore
603,2012,548336,7,Royal Challengers Bangalore,10,0,Rajasthan Royals
604,2012,548336,8,Rajasthan Royals,2,0,Royal Challengers Bangalore
605,2012,548336,8,Royal Challengers Bangalore,7,0,Rajasthan Royals
606,2012,548336,9,Rajasthan Royals,8,0,Royal Challengers Bangalore
607,2012,548336,9,Royal Challengers Bangalore,5,1,Rajasthan Royals
608,2012,548336,10,Rajasthan Royals,13,0,Royal Challengers Bangalore
609,2012,548336,10,Royal Challengers Bangalore,2,0,Rajasthan Royals
610,2012,548336,11,Rajasthan Royals,8,2,Royal Challengers Bangalore
611,2012,548336,11,Royal Challengers Bangalore,11,1,Rajasthan Royals
612,2012,548336,12,Rajasthan Royals,3,0,Royal Challengers Bangalore
613,2012,548336,12,Royal Challengers Bangalore,14,0,Rajasthan Royals
614,2012,548336,13,Rajasthan Royals,2,1,Royal Challengers Bangalore
615,2012,548336,13,Royal Challengers Bangalore,10,0,Rajasthan Royals
616,2012,548336,14,Rajasthan Royals,10,1,Royal Challengers Bangalore
617,2012,548336,14,Royal Challengers Bangalore,8,0,Rajasthan Royals
618,2012,548336,15,Rajasthan Royals,7,0,Royal Challengers Bangalore
619,2012,548336,15,Royal Challengers Bangalore,15,0,Rajasthan Royals
620,2012,548336,16,Rajasthan Royals,11,1,Royal Challengers Bangalore
621,2012,548336,16,Royal Challengers Bangalore,14,0,Rajasthan Royals
622,2012,548336,17,Rajasthan Royals,9,0,Royal Challengers Bangalore
623,2012,548336,17,Royal Challengers Bangalore,17,0,Rajasthan Royals
624,2012,548336,18,Rajasthan Royals,5,0,Royal Challengers Bangalore
625,2012,548336,18,Royal Challengers Bangalore,21,0,Rajasthan Royals
626,2012,548336,19,Rajasthan Royals,8,1,Royal Challengers Bangalore
627,2012,548336,19,Royal Challengers Bangalore,15,0,Rajasthan Royals
628,2012,548337,0,Delhi Daredevils,8,0,Pune Warriors
629,2012,548337,0,Pune Warriors,1,1,Delhi Daredevils
630,2012,548337,1,Delhi Daredevils,7,0,Pune Warriors
631,2012,548337,1,Pune Warriors,1,1,Delhi Daredevils
632,2012,548337,2,Delhi Daredevils,7,1,Pune Warriors
633,2012,548337,2,Pune Warriors,5,0,Delhi Daredevils
634,2012,548337,3,Delhi Daredevils,12,0,Pune Warriors
635,2012,548337,3,Pune Warriors,7,0,Delhi Daredevils
636,2012,548337,4,Delhi Daredevils,12,0,Pune Warriors
637,2012,548337,4,Pune Warriors,4,0,Delhi Daredevils
638,2012,548337,5,Delhi Daredevils,15,0,Pune Warriors
639,2012,548337,5,Pune Warriors,10,0,Delhi Daredevils
640,2012,548337,6,Delhi Daredevils,12,0,Pune Warriors
641,2012,548337,6,Pune Warriors,11,0,Delhi Daredevils
642,2012,548337,7,Delhi Daredevils,4,0,Pune Warriors
643,2012,548337,7,Pune Warriors,3,0,Delhi Daredevils
644,2012,548337,8,Delhi Daredevils,13,0,Pune Warriors
645,2012,548337,8,Pune Warriors,4,0,Delhi Daredevils
646,2012,548337,9,Delhi Daredevils,9,0,Pune Warriors
647,2012,548337,9,Pune Warriors,4,0,Delhi Daredevils
648,2012,548337,10,Delhi Daredevils,12,0,Pune Warriors
649,2012,548337,10,Pune Warriors,3,0,Delhi Daredevils
650,2012,548337,11,Delhi Daredevils,4,1,Pune Warriors
651,2012,548337,11,Pune Warriors,8,0,Delhi Daredevils
652,2012,548337,12,Delhi Daredevils,9,0,Pune Warriors
653,2012,548337,12,Pune Warriors,13,0,Delhi Daredevils
654,2012,548337,13,Delhi Daredevils,6,0,Pune Warriors
655,2012,548337,13,Pune Warriors,7,0,Delhi Daredevils
656,2012,548337,14,Delhi Daredevils,4,0,Pune Warriors
657,2012,548337,14,Pune Warriors,14,0,Delhi Daredevils
658,2012,548337,15,Delhi Daredevils,14,0,Pune Warriors
659,2012,548337,15,Pune Warriors,4,0,Delhi Daredevils
660,2012,548337,16,Pune Warriors,11,0,Delhi Daredevils
661,2012,548337,17,Pune Warriors,13,0,Delhi Daredevils
662,2012,548337,18,Pune Warriors,9,0,Delhi Daredevils
663,2012,548337,19,Pune Warriors,14,0,Delhi Daredevils
664,2012,548339,0,Kings XI Punjab,3,0,Mumbai Indians
665,2012,548339,0,Mumbai Indians,4,0,Kings XI Punjab
666,2012,548339,1,Kings XI Punjab,6,0,Mumbai Indians
667,2012,548339,1,Mumbai Indians,8,0,Kings XI Punjab
668,2012,548339,2,Kings XI Punjab,14,0,Mumbai Indians
669,2012,548339,2,Mumbai Indians,7,0,Kings XI Punjab
670,2012,548339,3,Kings XI Punjab,3,0,Mumbai Indians
671,2012,548339,3,Mumbai Indians,7,0,Kings XI Punjab
672,2012,548339,4,Kings XI Punjab,9,0,Mumbai Indians
673,2012,548339,4,Mumbai Indians,3,0,Kings XI Punjab
674,2012,548339,5,Kings XI Punjab,9,1,Mumbai Indians
675,2012,548339,5,Mumbai Indians,11,0,Kings XI Punjab
676,2012,548339,6,Kings XI Punjab,0,0,Mumbai Indians
677,2012,548339,6,Mumbai Indians,5,0,Kings XI Punjab
678,2012,548339,7,Kings XI Punjab,2,1,Mumbai Indians
679,2012,548339,7,Mumbai Indians,7,1,Kings XI Punjab
680,2012,548339,8,Kings XI Punjab,7,0,Mumbai Indians
681,2012,548339,8,Mumbai Indians,7,0,Kings XI Punjab
682,2012,548339,9,Kings XI Punjab,3,0,Mumbai Indians
683,2012,548339,9,Mumbai Indians,5,1,Kings XI Punjab
684,2012,548339,10,Kings XI Punjab,11,0,Mumbai Indians
685,2012,548339,10,Mumbai Indians,2,1,Kings XI Punjab
686,2012,548339,11,Kings XI Punjab,8,0,Mumbai Indians
687,2012,548339,11,Mumbai Indians,5,0,Kings XI Punjab
688,2012,548339,12,Kings XI Punjab,5,1,Mumbai Indians
689,2012,548339,12,Mumbai Indians,12,0,Kings XI Punjab
690,2012,548339,13,Kings XI Punjab,11,0,Mumbai Indians
691,2012,548339,13,Mumbai Indians,14,1,Kings XI Punjab
692,2012,548339,14,Kings XI Punjab,9,0,Mumbai Indians
693,2012,548339,14,Mumbai Indians,9,0,Kings XI Punjab
694,2012,548339,15,Kings XI Punjab,16,0,Mumbai Indians
695,2012,548339,15,Mumbai Indians,11,0,Kings XI Punjab
696,2012,548339,16,Kings XI Punjab,8,0,Mumbai Indians
697,2012,548339,16,Mumbai Indians,12,0,Kings XI Punjab
698,2012,548339,17,Kings XI Punjab,16,0,Mumbai Indians
699,2012,548339,17,Mumbai Indians,8,2,Kings XI Punjab
700,2012,548339,18,Kings XI Punjab,12,0,Mumbai Indians
701,2012,548339,18,Mumbai Indians,27,0,Kings XI Punjab
702,2012,548339,19,Kings XI Punjab,16,0,Mumbai Indians
703,2012,548339,19,Mumbai Indians,7,0,Kings XI Punjab
704,2012,548341,0,Deccan Chargers,16,0,Pune Warriors
705,2012,548341,0,Pune Warriors,3,0,Deccan Chargers
706,2012,548341,1,Deccan Chargers,4,0,Pune Warriors
707,2012,548341,1,Pune Warriors,8,0,Deccan Chargers
708,2012,548341,2,Deccan Chargers,9,0,Pune Warriors
709,2012,548341,2,Pune Warriors,8,1,Deccan Chargers
710,2012,548341,3,Deccan Chargers,10,1,Pune Warriors
711,2012,548341,3,Pune Warriors,11,0,Deccan Chargers
712,2012,548341,4,Deccan Chargers,9,0,Pune Warriors
713,2012,548341,4,Pune Warriors,9,0,Deccan Chargers
714,2012,548341,5,Deccan Chargers,2,1,Pune Warriors
715,2012,548341,5,Pune Warriors,5,1,Deccan Chargers
716,2012,548341,6,Deccan Chargers,3,0,Pune Warriors
717,2012,548341,6,Pune Warriors,9,0,Deccan Chargers
718,2012,548341,7,Deccan Chargers,5,0,Pune Warriors
719,2012,548341,7,Pune Warriors,5,0,Deccan Chargers
720,2012,548341,8,Deccan Chargers,6,0,Pune Warriors
721,2012,548341,8,Pune Warriors,13,0,Deccan Chargers
722,2012,548341,9,Deccan Chargers,7,0,Pune Warriors
723,2012,548341,9,Pune Warriors,2,1,Deccan Chargers
724,2012,548341,10,Deccan Chargers,12,0,Pune Warriors
725,2012,548341,10,Pune Warriors,5,0,Deccan Chargers
726,2012,548341,11,Deccan Chargers,11,1,Pune Warriors
727,2012,548341,11,Pune Warriors,7,0,Deccan Chargers
728,2012,548341,12,Deccan Chargers,5,0,Pune Warriors
729,2012,548341,12,Pune Warriors,3,0,Deccan Chargers
730,2012,548341,13,Deccan Chargers,12,0,Pune Warriors
731,2012,548341,13,Pune Warriors,3,2,Deccan Chargers
732,2012,548341,14,Deccan Chargers,11,0,Pune Warriors
733,2012,548341,14,Pune Warriors,10,0,Deccan Chargers
734,2012,548341,15,Deccan Chargers,19,0,Pune Warriors
735,2012,548341,15,Pune Warriors,10,0,Deccan Chargers
736,2012,548341,16,Deccan Chargers,10,0,Pune Warriors
737,2012,548341,16,Pune Warriors,18,1,Deccan Chargers
738,2012,548341,17,Deccan Chargers,11,1,Pune Warriors
739,2012,548341,17,Pune Warriors,12,0,Deccan Chargers
740,2012,548341,18,Deccan Chargers,6,0,Pune Warriors
741,2012,548341,18,Pune Warriors,11,0,Deccan Chargers
742,2012,548341,19,Deccan Chargers,9,0,Pune Warriors
743,2012,548341,19,Pune Warriors,7,1,Deccan Chargers
744,2012,548342,0,Delhi Daredevils,1,0,Mumbai Indians
745,2012,548342,0,Mumbai Indians,10,1,Delhi Daredevils
746,2012,548342,1,Delhi Daredevils,7,0,Mumbai Indians
747,2012,548342,1,Mumbai Indians,8,0,Delhi Daredevils
748,2012,548342,2,Delhi Daredevils,15,0,Mumbai Indians
749,2012,548342,2,Mumbai Indians,1,1,Delhi Daredevils
750,2012,548342,3,Delhi Daredevils,11,0,Mumbai Indians
751,2012,548342,3,Mumbai Indians,11,1,Delhi Daredevils
752,2012,548342,4,Delhi Daredevils,6,0,Mumbai Indians
753,2012,548342,4,Mumbai Indians,6,0,Delhi Daredevils
754,2012,548342,5,Delhi Daredevils,14,0,Mumbai Indians
755,2012,548342,5,Mumbai Indians,13,0,Delhi Daredevils
756,2012,548342,6,Delhi Daredevils,9,0,Mumbai Indians
757,2012,548342,6,Mumbai Indians,8,0,Delhi Daredevils
758,2012,548342,7,Delhi Daredevils,7,0,Mumbai Indians
759,2012,548342,7,Mumbai Indians,4,0,Delhi Daredevils
760,2012,548342,8,Delhi Daredevils,12,0,Mumbai Indians
761,2012,548342,8,Mumbai Indians,17,0,Delhi Daredevils
762,2012,548342,9,Delhi Daredevils,6,0,Mumbai Indians
763,2012,548342,9,Mumbai Indians,10,0,Delhi Daredevils
764,2012,548342,10,Delhi Daredevils,23,0,Mumbai Indians
765,2012,548342,10,Mumbai Indians,9,0,Delhi Daredevils
766,2012,548342,11,Delhi Daredevils,11,0,Mumbai Indians
767,2012,548342,11,Mumbai Indians,15,0,Delhi Daredevils
768,2012,548342,12,Delhi Daredevils,13,0,Mumbai Indians
769,2012,548342,12,Mumbai Indians,3,1,Delhi Daredevils
