Season,ID,overs,BattingTeam,total_run
2019,1178418,17,Kolkata Knight Riders,14
2019,1178418,17,Rajasthan Royals,13
2019,1178418,18,Kolkata Knight Riders,16
2019,1178418,18,Rajasthan Royals,9
2019,1178418,19,Kolkata Knight Riders,18
2019,1178418,19,Rajasthan Royals,10
2019,1178419,0,Chennai Super Kings,9
2019,1178419,0,Mumbai Indians,9
2019,1178419,1,Chennai Super Kings,2
2019,1178419,1,Mumbai Indians,4
2019,1178419,2,Chennai Super Kings,11
2019,1178419,2,Mumbai Indians,11
2019,1178419,3,Chennai Super Kings,12
2019,1178419,3,Mumbai Indians,1
2019,1178419,4,Chennai Super Kings,1
2019,1178419,4,Mumbai Indians,16
2019,1178419,5,Chennai Super Kings,5
2019,1178419,5,Mumbai Indians,4
2019,1178419,6,Chennai Super Kings,3
2019,1178419,6,Mumbai Indians,6
2019,1178419,7,Chennai Super Kings,4
2019,1178419,7,Mumbai Indians,14
2019,1178419,8,Chennai Super Kings,6
2019,1178419,8,Mumbai Indians,14
2019,1178419,9,Chennai Super Kings,7
2019,1178419,9,Mumbai Indians,5
2019,1178419,10,Chennai Super Kings,4
2019,1178419,10,Mumbai Indians,8
2019,1178419,11,Chennai Super Kings,2
2019,1178419,11,Mumbai Indians,7
2019,1178419,12,Chennai Super Kings,4
2019,1178419,12,Mumbai Indians,2
2019,1178419,13,Chennai Super Kings,10
2019,1178419,13,Mumbai Indians,2
2019,1178419,14,Chennai Super Kings,8
2019,1178419,14,Mumbai Indians,2
2019,1178419,15,Chennai Super Kings,11
2019,1178419,15,Mumbai Indians,16
2019,1178419,16,Chennai Super Kings,4
2019,1178419,16,Mumbai Indians,1
2019,1178419,17,Chennai Super Kings,6
2019,1178419,17,Mumbai Indians,6
2019,1178419,18,Mumbai Indians,10
2019,1178419,19,Mumbai Indians,17
2019,1178420,0,Rajasthan Royals,4
2019,1178420,0,Sunrisers Hyderabad,9
2019,1178420,1,Rajasthan Royals,4
2019,1178420,1,Sunrisers Hyderabad,10
2019,1178420,2,Rajasthan Royals,10
2019,1178420,2,Sunrisers Hyderabad,8
2019,1178420,3,Rajasthan Royals,16
2019,1178420,3,Sunrisers Hyderabad,5
2019,1178420,4,Rajasthan Royals,6
2019,1178420,4,Sunrisers Hyderabad,9
2019,1178420,5,Rajasthan Royals,20
2019,1178420,5,Sunrisers Hyderabad,10
2019,1178420,6,Rajasthan Royals,7
2019,1178420,6,Sunrisers Hyderabad,6
2019,1178420,7,Rajasthan Royals,7
2019,1178420,7,Sunrisers Hyderabad,10
2019,1178420,8,Rajasthan Royals,4
2019,1178420,8,Sunrisers Hyderabad,12
2019,1178420,9,Rajasthan Royals,1
2019,1178420,9,Sunrisers Hyderabad,7
2019,1178420,10,Rajasthan Royals,10
2019,1178420,10,Sunrisers Hyderabad,7
2019,1178420,11,Rajasthan Royals,11
2019,1178420,11,Sunrisers Hyderabad,10
2019,1178420,12,Rajasthan Royals,14
2019,1178420,12,Sunrisers Hyderabad,4
2019,1178420,13,Rajasthan Royals,6
2019,1178420,13,Sunrisers Hyderabad,6
2019,1178420,14,Rajasthan Royals,12
2019,1178420,14,Sunrisers Hyderabad,8
2019,1178420,15,Rajasthan Royals,5
2019,1178420,15,Sunrisers Hyderabad,5
2019,1178420,16,Rajasthan Royals,11
2019,1178420,16,Sunrisers Hyderabad,5
2019,1178420,17,Rajasthan Royals,4
2019,1178420,17,Sunrisers Hyderabad,6
2019,1178420,18,Rajasthan Royals,5
2019,1178420,18,Sunrisers Hyderabad,5
2019,1178420,19,Rajasthan Royals,4
2019,1178420,19,Sunrisers Hyderabad,18
2019,1178421,0,Delhi Capitals,5
2019,1178421,0,Royal Challengers Bangalore,10
2019,1178421,1,Delhi Capitals,10
2019,1178421,1,Royal Challengers Bangalore,10
2019,1178421,2,Delhi Capitals,15
2019,1178421,2,Royal Challengers Bangalore,15
2019,1178421,3,Delhi Capitals,11
2019,1178421,3,Royal Challengers Bangalore,10
2019,1178421,4,Delhi Capitals,11
2019,1178421,4,Royal Challengers Bangalore,11
2019,1178421,5,Delhi Capitals,7
2019,1178421,5,Royal Challengers Bangalore,8
2019,1178421,6,Delhi Capitals,10
2019,1178421,6,Royal Challengers Bangalore,3
2019,1178421,7,Delhi Capitals,5
2019,1178421,7,Royal Challengers Bangalore,4
2019,1178421,8,Delhi Capitals,7
2019,1178421,8,Royal Challengers Bangalore,11
2019,1178421,9,Delhi Capitals,7
2019,1178421,9,Royal Challengers Bangalore,8
2019,1178421,10,Delhi Capitals,9
2019,1178421,10,Royal Challengers Bangalore,11
2019,1178421,11,Delhi Capitals,5
2019,1178421,11,Royal Challengers Bangalore,6
2019,1178421,12,Delhi Capitals,3
2019,1178421,12,Royal Challengers Bangalore,4
2019,1178421,13,Delhi Capitals,9
2019,1178421,13,Royal Challengers Bangalore,4
2019,1178421,14,Delhi Capitals,13
2019,1178421,14,Royal Challengers Bangalore,11
2019,1178421,15,Delhi Capitals,4
2019,1178421,15,Royal Challengers Bangalore,10
2019,1178421,16,Delhi Capitals,10
2019,1178421,16,Royal Challengers Bangalore,16
2019,1178421,17,Delhi Capitals,10
2019,1178421,17,Royal Challengers Bangalore,6
2019,1178421,18,Delhi Capitals,16
2019,1178421,18,Royal Challengers Bangalore,4
2019,1178421,19,Delhi Capitals,20
2019,1178421,19,Royal Challengers Bangalore,9
2019,1178422,0,Kolkata Knight Riders,14
2019,1178422,0,Mumbai Indians,9
2019,1178422,1,Kolkata Knight Riders,2
2019,1178422,1,Mumbai Indians,4
2019,1178422,2,Kolkata Knight Riders,3
2019,1178422,2,Mumbai Indians,7
2019,1178422,3,Kolkata Knight Riders,12
2019,1178422,3,Mumbai Indians,1
2019,1178422,4,Kolkata Knight Riders,8
2019,1178422,4,Mumbai Indians,8
2019,1178422,5,Kolkata Knight Riders,11
2019,1178422,5,Mumbai Indians,12
2019,1178422,6,Kolkata Knight Riders,13
2019,1178422,6,Mumbai Indians,5
2019,1178422,7,Kolkata Knight Riders,13
2019,1178422,7,Mumbai Indians,6
2019,1178422,8,Kolkata Knight Riders,13
2019,1178422,8,Mumbai Indians,8
2019,1178422,9,Kolkata Knight Riders,8
2019,1178422,9,Mumbai Indians,18
2019,1178422,10,Kolkata Knight Riders,9
2019,1178422,10,Mumbai Indians,14
2019,1178422,11,Kolkata Knight Riders,13
2019,1178422,11,Mumbai Indians,16
2019,1178422,12,Kolkata Knight Riders,4
2019,1178422,12,Mumbai Indians,13
2019,1178422,13,Kolkata Knight Riders,20
2019,1178422,13,Mumbai Indians,12
2019,1178422,14,Kolkata Knight Riders,14
2019,1178422,14,Mumbai Indians,7
2019,1178422,15,Kolkata Knight Riders,7
2019,1178422,15,Mumbai Indians,20
2019,1178422,16,Kolkata Knight Riders,13
2019,1178422,16,Mumbai Indians,14
2019,1178422,17,Kolkata Knight Riders,20
2019,1178422,17,Mumbai Indians,11
2019,1178422,18,Kolkata Knight Riders,15
2019,1178422,18,Mumbai Indians,5
2019,1178422,19,Kolkata Knight Riders,20
2019,1178422,19,Mumbai Indians,8
2019,1178423,0,Kings XI Punjab,7
2019,1178423,0,Sunrisers Hyderabad,10
2019,1178423,1,Kings XI Punjab,4
2019,1178423,1,Sunrisers Hyderabad,10
2019,1178423,2,Kings XI Punjab,10
2019,1178423,2,Sunrisers Hyderabad,15
2019,1178423,3,Kings XI Punjab,13
2019,1178423,3,Sunrisers Hyderabad,18
2019,1178423,4,Kings XI Punjab,6
2019,1178423,4,Sunrisers Hyderabad,13
2019,1178423,5,Kings XI Punjab,4
2019,1178423,5,Sunrisers Hyderabad,11
2019,1178423,6,Kings XI Punjab,11
2019,1178423,6,Sunrisers Hyderabad,5
2019,1178423,7,Kings XI Punjab,8
2019,1178423,7,Sunrisers Hyderabad,9
2019,1178423,8,Kings XI Punjab,8
2019,1178423,8,Sunrisers Hyderabad,6
2019,1178423,9,Kings XI Punjab,10
2019,1178423,9,Sunrisers Hyderabad,6
2019,1178423,10,Kings XI Punjab,15
2019,1178423,10,Sunrisers Hyderabad,9
2019,1178423,11,Kings XI Punjab,5
2019,1178423,11,Sunrisers Hyderabad,10
2019,1178423,12,Kings XI Punjab,6
2019,1178423,12,Sunrisers Hyderabad,12
2019,1178423,13,Kings XI Punjab,13
2019,1178423,13,Sunrisers Hyderabad,12
2019,1178423,14,Kings XI Punjab,3
2019,1178423,14,Sunrisers Hyderabad,13
2019,1178423,15,Kings XI Punjab,12
2019,1178423,15,Sunrisers Hyderabad,4
2019,1178423,16,Kings XI Punjab,10
2019,1178423,16,Sunrisers Hyderabad,6
2019,1178423,17,Kings XI Punjab,12
2019,1178423,17,Sunrisers Hyderabad,26
2019,1178423,18,Kings XI Punjab,8
2019,1178423,18,Sunrisers Hyderabad,7
2019,1178423,19,Kings XI Punjab,2
2019,1178423,19,Sunrisers Hyderabad,10
2019,1178424,0,Rajasthan Royals,10
2019,1178424,0,Royal Challengers Bangalore,23
2019,1178424,1,Rajasthan Royals,12
2019,1178424,1,Royal Challengers Bangalore,12
2019,1178424,2,Rajasthan Royals,18
2019,1178424,2,Royal Challengers Bangalore,10
2019,1178424,3,Rajasthan Royals,1
2019,1178424,3,Royal Challengers Bangalore,9
2019,1178424,4,Royal Challengers Bangalore,8
2019,1178425,0,Chennai Super Kings,1
2019,1178425,0,Delhi Capitals,8
2019,1178425,1,Chennai Super Kings,1
2019,1178425,1,Delhi Capitals,4
2019,1178425,2,Chennai Super Kings,1
2019,1178425,2,Delhi Capitals,9
2019,1178425,3,Chennai Super Kings,4
2019,1178425,3,Delhi Capitals,13
2019,1178425,4,Chennai Super Kings,10
2019,1178425,4,Delhi Capitals,15
2019,1178425,5,Chennai Super Kings,10
2019,1178425,5,Delhi Capitals,10
2019,1178425,6,Chennai Super Kings,9
2019,1178425,6,Delhi Capitals,6
2019,1178425,7,Chennai Super Kings,5
2019,1178425,7,Delhi Capitals,2
2019,1178425,8,Chennai Super Kings,9
2019,1178425,8,Delhi Capitals,8
2019,1178425,9,Chennai Super Kings,3
2019,1178425,9,Delhi Capitals,5
2019,1178425,10,Chennai Super Kings,8
2019,1178425,10,Delhi Capitals,3
2019,1178425,11,Chennai Super Kings,8
2019,1178425,11,Delhi Capitals,2
2019,1178425,12,Chennai Super Kings,12
2019,1178425,12,Delhi Capitals,1
2019,1178425,13,Chennai Super Kings,7
2019,1178425,13,Delhi Capitals,3
2019,1178425,14,Chennai Super Kings,14
2019,1178425,14,Delhi Capitals,3
2019,1178425,15,Chennai Super Kings,14
2019,1178425,15,Delhi Capitals,7
2019,1178425,16,Chennai Super Kings,10
2019,1178425,16,Delhi Capitals,0
2019,1178425,17,Chennai Super Kings,14
2019,1178425,18,Chennai Super Kings,18
2019,1178425,19,Chennai Super Kings,21
2019,1178426,0,Mumbai Indians,18
2019,1178426,0,Sunrisers Hyderabad,15
2019,1178426,1,Mumbai Indians,13
2019,1178426,1,Sunrisers Hyderabad,6
2019,1178426,2,Mumbai Indians,4
2019,1178426,2,Sunrisers Hyderabad,17
2019,1178426,3,Mumbai Indians,9
2019,1178426,3,Sunrisers Hyderabad,10
2019,1178426,4,Mumbai Indians,1
2019,1178426,4,Sunrisers Hyderabad,17
2019,1178426,5,Mumbai Indians,8
2019,1178426,5,Sunrisers Hyderabad,2
2019,1178426,6,Mumbai Indians,9
2019,1178426,6,Sunrisers Hyderabad,6
2019,1178426,7,Mumbai Indians,7
2019,1178426,7,Sunrisers Hyderabad,5
2019,1178426,8,Mumbai Indians,9
2019,1178426,8,Sunrisers Hyderabad,5
2019,1178426,9,Mumbai Indians,7
2019,1178426,9,Sunrisers Hyderabad,5
2019,1178426,10,Mumbai Indians,5
2019,1178426,10,Sunrisers Hyderabad,6
2019,1178426,11,Mumbai Indians,10
2019,1178426,11,Sunrisers Hyderabad,7
2019,1178426,12,Mumbai Indians,2
2019,1178426,12,Sunrisers Hyderabad,4
2019,1178426,13,Mumbai Indians,16
2019,1178426,13,Sunrisers Hyderabad,5
2019,1178426,14,Mumbai Indians,4
2019,1178426,14,Sunrisers Hyderabad,4
2019,1178426,15,Mumbai Indians,7
2019,1178426,15,Sunrisers Hyderabad,9
2019,1178426,16,Mumbai Indians,14
2019,1178426,16,Sunrisers Hyderabad,7
2019,1178426,17,Mumbai Indians,13
2019,1178426,17,Sunrisers Hyderabad,12
2019,1178426,18,Mumbai Indians,4
2019,1178426,18,Sunrisers Hyderabad,12
2019,1178426,19,Mumbai Indians,11
2019,1178426,19,Sunrisers Hyderabad,16
2019,1178427,0,Kings XI Punjab,10
2019,1178427,0,Kolkata Knight Riders,3
2019,1178427,1,Kings XI Punjab,3
2019,1178427,1,Kolkata Knight Riders,10
2019,1178427,2,Kings XI Punjab,6
2019,1178427,2,Kolkata Knight Riders,7
2019,1178427,3,Kings XI Punjab,3
2019,1178427,3,Kolkata Knight Riders,15
2019,1178427,4,Kings XI Punjab,6
2019,1178427,4,Kolkata Knight Riders,12
2019,1178427,5,Kings XI Punjab,13
2019,1178427,5,Kolkata Knight Riders,15
2019,1178427,6,Kings XI Punjab,13
2019,1178427,6,Kolkata Knight Riders,7
2019,1178427,7,Kings XI Punjab,14
2019,1178427,7,Kolkata Knight Riders,4
2019,1178427,8,Kings XI Punjab,5
2019,1178427,8,Kolkata Knight Riders,17
2019,1178427,9,Kings XI Punjab,11
2019,1178427,9,Kolkata Knight Riders,8
2019,1178427,10,Kings XI Punjab,8
2019,1178427,10,Kolkata Knight Riders,4
2019,1178427,11,Kings XI Punjab,8
2019,1178427,11,Kolkata Knight Riders,8
2019,1178427,12,Kings XI Punjab,9
2019,1178427,12,Kolkata Knight Riders,18
2019,1178427,13,Kings XI Punjab,6
2019,1178427,13,Kolkata Knight Riders,17
2019,1178427,14,Kings XI Punjab,10
2019,1178427,14,Kolkata Knight Riders,6
2019,1178427,15,Kings XI Punjab,7
2019,1178427,15,Kolkata Knight Riders,6
2019,1178427,16,Kings XI Punjab,15
2019,1178427,16,Kolkata Knight Riders,9
2019,1178427,17,Kings XI Punjab,4
2019,1178427,17,Kolkata Knight Riders,19
2019,1178427,18,Kings XI Punjab,10
2019,1178427,19,Kings XI Punjab,22
2019,1178428,0,Delhi Capitals,6
2019,1178428,0,Rajasthan Royals,4
2019,1178428,1,Delhi Capitals,9
2019,1178428,1,Rajasthan Royals,7
2019,1178428,2,Delhi Capitals,13
2019,1178428,2,Rajasthan Royals,4
2019,1178428,3,Delhi Capitals,0
2019,1178428,3,Rajasthan Royals,9
2019,1178428,4,Delhi Capitals,1
2019,1178428,4,Rajasthan Royals,2
2019,1178428,5,Delhi Capitals,17
2019,1178428,5,Rajasthan Royals,4
2019,1178428,6,Delhi Capitals,14
2019,1178428,6,Rajasthan Royals,5
2019,1178428,7,Delhi Capitals,3
2019,1178428,7,Rajasthan Royals,9
2019,1178428,8,Delhi Capitals,1
2019,1178428,8,Rajasthan Royals,7
2019,1178428,9,Delhi Capitals,6
2019,1178428,9,Rajasthan Royals,4
2019,1178428,10,Delhi Capitals,5
2019,1178428,10,Rajasthan Royals,2
2019,1178428,11,Delhi Capitals,2
2019,1178428,11,Rajasthan Royals,1
2019,1178428,12,Delhi Capitals,4
2019,1178428,12,Rajasthan Royals,6
2019,1178428,13,Delhi Capitals,3
2019,1178428,13,Rajasthan Royals,3
2019,1178428,14,Delhi Capitals,16
2019,1178428,14,Rajasthan Royals,3
2019,1178428,15,Delhi Capitals,15
2019,1178428,15,Rajasthan Royals,5
2019,1178428,16,Delhi Capitals,6
2019,1178428,16,Rajasthan Royals,18
2019,1178428,17,Rajasthan Royals,4
2019,1178428,18,Rajasthan Royals,3
2019,1178428,19,Rajasthan Royals,15
2019,1178429,0,Royal Challengers Bangalore,6
2019,1178429,0,Sunrisers Hyderabad,2
2019,1178429,1,Royal Challengers Bangalore,13
2019,1178429,1,Sunrisers Hyderabad,19
2019,1178429,2,Royal Challengers Bangalore,1
2019,1178429,2,Sunrisers Hyderabad,8
2019,1178429,3,Royal Challengers Bangalore,15
2019,1178429,3,Sunrisers Hyderabad,15
2019,1178429,4,Royal Challengers Bangalore,10
2019,1178429,4,Sunrisers Hyderabad,7
2019,1178429,5,Royal Challengers Bangalore,4
2019,1178429,5,Sunrisers Hyderabad,1
2019,1178429,6,Royal Challengers Bangalore,7
2019,1178429,6,Sunrisers Hyderabad,7
2019,1178429,7,Royal Challengers Bangalore,5
2019,1178429,7,Sunrisers Hyderabad,2
2019,1178429,8,Royal Challengers Bangalore,11
2019,1178429,8,Sunrisers Hyderabad,2
2019,1178429,9,Royal Challengers Bangalore,5
2019,1178429,9,Sunrisers Hyderabad,8
2019,1178429,10,Royal Challengers Bangalore,15
2019,1178429,10,Sunrisers Hyderabad,8
2019,1178429,11,Royal Challengers Bangalore,10
2019,1178429,11,Sunrisers Hyderabad,2
2019,1178429,12,Royal Challengers Bangalore,13
2019,1178429,12,Sunrisers Hyderabad,12
2019,1178429,13,Royal Challengers Bangalore,6
2019,1178429,13,Sunrisers Hyderabad,14
2019,1178429,14,Royal Challengers Bangalore,9
2019,1178429,14,Sunrisers Hyderabad,15
2019,1178429,15,Royal Challengers Bangalore,16
2019,1178429,15,Sunrisers Hyderabad,6
2019,1178429,16,Royal Challengers Bangalore,5
2019,1178429,16,Sunrisers Hyderabad,9
2019,1178429,17,Royal Challengers Bangalore,14
2019,1178429,17,Sunrisers Hyderabad,5
2019,1178429,18,Royal Challengers Bangalore,5
2019,1178429,18,Sunrisers Hyderabad,5
2019,1178429,19,Royal Challengers Bangalore,8
2019,1178429,19,Sunrisers Hyderabad,28
2019,1178430,0,Chennai Super Kings,7
2019,1178430,0,Kings XI Punjab,6
2019,1178430,1,Chennai Super Kings,7
2019,1178430,1,Kings XI Punjab,18
2019,1178430,2,Chennai Super Kings,9
2019,1178430,2,Kings XI Punjab,9
2019,1178430,3,Chennai Super Kings,6
2019,1178430,3,Kings XI Punjab,24
2019,1178430,4,Chennai Super Kings,7
2019,1178430,4,Kings XI Punjab,3
2019,1178430,5,Chennai Super Kings,6
2019,1178430,5,Kings XI Punjab,8
2019,1178430,6,Chennai Super Kings,7
2019,1178430,6,Kings XI Punjab,17
2019,1178430,7,Chennai Super Kings,8
2019,1178430,7,Kings XI Punjab,5
2019,1178430,8,Chennai Super Kings,10
2019,1178430,8,Kings XI Punjab,10
2019,1178430,9,Chennai Super Kings,12
2019,1178430,9,Kings XI Punjab,6
2019,1178430,10,Chennai Super Kings,11
2019,1178430,10,Kings XI Punjab,7
2019,1178430,11,Chennai Super Kings,7
2019,1178430,11,Kings XI Punjab,4
2019,1178430,12,Chennai Super Kings,4
2019,1178430,12,Kings XI Punjab,9
2019,1178430,13,Chennai Super Kings,5
2019,1178430,13,Kings XI Punjab,12
2019,1178430,14,Chennai Super Kings,18
2019,1178430,14,Kings XI Punjab,13
2019,1178430,15,Chennai Super Kings,18
2019,1178430,15,Kings XI Punjab,12
2019,1178430,16,Chennai Super Kings,8
2019,1178430,16,Kings XI Punjab,3
2019,1178430,17,Chennai Super Kings,4
2019,1178430,17,Kings XI Punjab,7
2019,1178430,18,Chennai Super Kings,11
2019,1178430,19,Chennai Super Kings,5
2019,1178431,0,Kolkata Knight Riders,3
2019,1178431,0,Mumbai Indians,9
2019,1178431,1,Kolkata Knight Riders,2
2019,1178431,1,Mumbai Indians,4
2019,1178431,2,Kolkata Knight Riders,10
2019,1178431,2,Mumbai Indians,5
2019,1178431,3,Kolkata Knight Riders,13
2019,1178431,3,Mumbai Indians,21
2019,1178431,4,Kolkata Knight Riders,9
2019,1178431,4,Mumbai Indians,6
2019,1178431,5,Kolkata Knight Riders,12
2019,1178431,5,Mumbai Indians,1
2019,1178431,6,Kolkata Knight Riders,2
2019,1178431,6,Mumbai Indians,9
2019,1178431,7,Kolkata Knight Riders,4
2019,1178431,7,Mumbai Indians,8
2019,1178431,8,Kolkata Knight Riders,2
2019,1178431,8,Mumbai Indians,6
2019,1178431,9,Kolkata Knight Riders,4
2019,1178431,9,Mumbai Indians,7
2019,1178431,10,Kolkata Knight Riders,0
2019,1178431,10,Mumbai Indians,12
2019,1178431,11,Kolkata Knight Riders,4
2019,1178431,11,Mumbai Indians,3
2019,1178431,12,Kolkata Knight Riders,8
2019,1178431,12,Mumbai Indians,5
2019,1178431,13,Kolkata Knight Riders,10
2019,1178431,13,Mumbai Indians,12
2019,1178431,14,Kolkata Knight Riders,16
2019,1178431,14,Mumbai Indians,13
2019,1178431,15,Kolkata Knight Riders,6
2019,1178431,15,Mumbai Indians,7
2019,1178431,16,Kolkata Knight Riders,9
2019,1178431,16,Mumbai Indians,6
2019,1178431,17,Kolkata Knight Riders,9
2019,1178431,18,Kolkata Knight Riders,7
2019,1178431,19,Kolkata Knight Riders,3
2019,1181764,0,Chennai Super Kings,1
2019,1181764,0,Mumbai Indians,8
2019,1181764,1,Chennai Super Kings,5
2019,1181764,1,Mumbai Indians,7
2019,1181764,2,Chennai Super Kings,1
2019,1181764,2,Mumbai Indians,5
2019,1181764,3,Chennai Super Kings,6
2019,1181764,3,Mumbai Indians,2
2019,1181764,4,Chennai Super Kings,10
2019,1181764,4,Mumbai Indians,11
2019,1181764,5,Chennai Super Kings,9
2019,1181764,5,Mumbai Indians,11
2019,1181764,6,Chennai Super Kings,7
2019,1181764,6,Mumbai Indians,4
2019,1181764,7,Chennai Super Kings,5
2019,1181764,7,Mumbai Indians,6
2019,1181764,8,Chennai Super Kings,2
2019,1181764,8,Mumbai Indians,5
2019,1181764,9,Chennai Super Kings,4
2019,1181764,9,Mumbai Indians,10
2019,1181764,10,Chennai Super Kings,11
2019,1181764,10,Mumbai Indians,11
2019,1181764,11,Chennai Super Kings,4
2019,1181764,11,Mumbai Indians,5
2019,1181764,12,Chennai Super Kings,3
2019,1181764,12,Mumbai Indians,7
2019,1181764,13,Chennai Super Kings,15
2019,1181764,13,Mumbai Indians,9
2019,1181764,14,Chennai Super Kings,8
2019,1181764,14,Mumbai Indians,7
2019,1181764,15,Chennai Super Kings,5
2019,1181764,15,Mumbai Indians,8
2019,1181764,16,Chennai Super Kings,3
2019,1181764,16,Mumbai Indians,9
2019,1181764,17,Chennai Super Kings,8
2019,1181764,17,Mumbai Indians,1
2019,1181764,18,Chennai Super Kings,15
2019,1181764,18,Mumbai Indians,6
2019,1181764,19,Chennai Super Kings,9
2019,1181766,0,Delhi Capitals,10
2019,1181766,0,Sunrisers Hyderabad,8
2019,1181766,1,Delhi Capitals,2
2019,1181766,1,Sunrisers Hyderabad,8
2019,1181766,2,Delhi Capitals,13
2019,1181766,2,Sunrisers Hyderabad,15
2019,1181766,3,Delhi Capitals,7
2019,1181766,3,Sunrisers Hyderabad,6
2019,1181766,4,Delhi Capitals,17
2019,1181766,4,Sunrisers Hyderabad,7
2019,1181766,5,Delhi Capitals,6
2019,1181766,5,Sunrisers Hyderabad,10
2019,1181766,6,Delhi Capitals,2
2019,1181766,6,Sunrisers Hyderabad,4
2019,1181766,7,Delhi Capitals,13
2019,1181766,7,Sunrisers Hyderabad,7
2019,1181766,8,Delhi Capitals,7
2019,1181766,8,Sunrisers Hyderabad,2
2019,1181766,9,Delhi Capitals,6
2019,1181766,9,Sunrisers Hyderabad,4
2019,1181766,10,Delhi Capitals,4
2019,1181766,10,Sunrisers Hyderabad,4
2019,1181766,11,Delhi Capitals,10
2019,1181766,11,Sunrisers Hyderabad,7
2019,1181766,12,Delhi Capitals,2
2019,1181766,12,Sunrisers Hyderabad,6
2019,1181766,13,Delhi Capitals,12
2019,1181766,13,Sunrisers Hyderabad,5
2019,1181766,14,Delhi Capitals,0
2019,1181766,14,Sunrisers Hyderabad,11
2019,1181766,15,Delhi Capitals,10
2019,1181766,15,Sunrisers Hyderabad,11
2019,1181766,16,Delhi Capitals,8
2019,1181766,16,Sunrisers Hyderabad,12
2019,1181766,17,Delhi Capitals,22
2019,1181766,17,Sunrisers Hyderabad,10
2019,1181766,18,Delhi Capitals,7
2019,1181766,18,Sunrisers Hyderabad,14
2019,1181766,19,Delhi Capitals,7
2019,1181766,19,Sunrisers Hyderabad,11
2019,1181767,0,Chennai Super Kings,1
2019,1181767,0,Delhi Capitals,7
2019,1181767,1,Chennai Super Kings,3
2019,1181767,1,Delhi Capitals,13
2019,1181767,2,Chennai Super Kings,9
2019,1181767,2,Delhi Capitals,5
2019,1181767,3,Chennai Super Kings,3
2019,1181767,3,Delhi Capitals,7
2019,1181767,4,Chennai Super Kings,11
2019,1181767,4,Delhi Capitals,4
2019,1181767,5,Chennai Super Kings,15
2019,1181767,5,Delhi Capitals,5
2019,1181767,6,Chennai Super Kings,6
2019,1181767,6,Delhi Capitals,3
2019,1181767,7,Chennai Super Kings,16
2019,1181767,7,Delhi Capitals,10
2019,1181767,8,Chennai Super Kings,8
2019,1181767,8,Delhi Capitals,5
2019,1181767,9,Chennai Super Kings,9
2019,1181767,9,Delhi Capitals,9
2019,1181767,10,Chennai Super Kings,2
2019,1181767,10,Delhi Capitals,6
2019,1181767,11,Chennai Super Kings,25
2019,1181767,11,Delhi Capitals,4
2019,1181767,12,Chennai Super Kings,3
2019,1181767,12,Delhi Capitals,2
2019,1181767,13,Chennai Super Kings,4
2019,1181767,13,Delhi Capitals,5
2019,1181767,14,Chennai Super Kings,4
2019,1181767,14,Delhi Capitals,8
2019,1181767,15,Chennai Super Kings,8
2019,1181767,15,Delhi Capitals,9
2019,1181767,16,Chennai Super Kings,8
2019,1181767,16,Delhi Capitals,14
2019,1181767,17,Chennai Super Kings,9
2019,1181767,17,Delhi Capitals,3
2019,1181767,18,Chennai Super Kings,7
2019,1181767,18,Delhi Capitals,12
2019,1181767,19,Delhi Capitals,16
2019,1181768,0,Chennai Super Kings,7
2019,1181768,0,Mumbai Indians,2
2019,1181768,1,Chennai Super Kings,5
2019,1181768,1,Mumbai Indians,8
2019,1181768,2,Chennai Super Kings,7
2019,1181768,2,Mumbai Indians,20
2019,1181768,3,Chennai Super Kings,14
2019,1181768,3,Mumbai Indians,7
2019,1181768,4,Chennai Super Kings,5
2019,1181768,4,Mumbai Indians,8
2019,1181768,5,Chennai Super Kings,15
2019,1181768,5,Mumbai Indians,0
2019,1181768,6,Chennai Super Kings,4
2019,1181768,6,Mumbai Indians,5
2019,1181768,7,Chennai Super Kings,3
2019,1181768,7,Mumbai Indians,3
2019,1181768,8,Chennai Super Kings,10
2019,1181768,8,Mumbai Indians,5
2019,1181768,9,Chennai Super Kings,2
2019,1181768,9,Mumbai Indians,12
2019,1181768,10,Chennai Super Kings,1
2019,1181768,10,Mumbai Indians,10
2019,1181768,11,Chennai Super Kings,6
2019,1181768,11,Mumbai Indians,5
2019,1181768,12,Chennai Super Kings,3
2019,1181768,12,Mumbai Indians,5
2019,1181768,13,Chennai Super Kings,3
2019,1181768,13,Mumbai Indians,4
2019,1181768,14,Chennai Super Kings,3
2019,1181768,14,Mumbai Indians,8
2019,1181768,15,Chennai Super Kings,20
2019,1181768,15,Mumbai Indians,8
2019,1181768,16,Chennai Super Kings,4
2019,1181768,16,Mumbai Indians,10
2019,1181768,17,Chennai Super Kings,20
2019,1181768,17,Mumbai Indians,16
2019,1181768,18,Chennai Super Kings,9
2019,1181768,18,Mumbai Indians,4
2019,1181768,19,Chennai Super Kings,7
2019,1181768,19,Mumbai Indians,9
2020/21,1216492,0,Chennai Super Kings,5
2020/21,1216492,0,Mumbai Indians,12
2020/21,1216492,1,Chennai Super Kings,1
2020/21,1216492,1,Mumbai Indians,7
2020/21,1216492,2,Chennai Super Kings,6
2020/21,1216492,2,Mumbai Indians,8
2020/21,1216492,3,Chennai Super Kings,7
2020/21,1216492,3,Mumbai Indians,18
2020/21,1216492,4,Chennai Super Kings,4
2020/21,1216492,4,Mumbai Indians,3
